fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,category
-0.7832141089490886,1.9458546922248645,1.1105255694375242,-0.8919161360188967,-0.771714624002878,-0.08594300639797016,-0.7209195588216204,-1.8331631645858117,0.6935112608797241,-0.9494191815045835,1.9354021013951388,8,good
-0.6289328799291671,-0.18020480075505452,0.4223259676981732,-0.5345809165561417,-0.5147986246558087,-0.6493857032371341,-0.24319145966334857,-1.1661501449994616,-0.3016694046407204,-1.218246464511501,0.42611996078536757,7,good
-0.3203704218893247,-0.4839275854664714,0.6976058083939135,-0.7868175420592629,-0.20079018100939064,0.5901882298090266,0.11068120637981575,-0.5658384273717391,1.5642943432101133,-0.3445577947390201,0.006874921727097931,8,good
0.29675449419036076,2.006599249167148,-1.2293530764762695,-0.8288569796431164,0.5128653727324688,-0.31132008513363574,0.9245883382790937,-0.3323838705165054,-1.0480549037810538,-0.14293733248383203,-0.9993131720127485,5,bad
-0.4746516509092462,-0.423183028524188,0.6287858482199784,-0.8708964172269701,-0.11515151456036747,-0.8184185122888833,0.4645538724229801,0.1345252431939248,1.253300385234973,-0.41176461549074944,-0.4123701173311717,6,good
-0.16608919286940318,-0.5446721424087548,0.00940620665456258,0.7476219297513911,-0.2864288474584138,1.4353522750677725,2.2869981025452764,0.26792784711121703,0.19592092811950187,-0.21014415323556138,-0.07697408608455569,6,good
-0.2432298073793636,-0.6054166993510384,0.2158660871763677,-0.9339555736027503,-0.11515151456036747,0.25212261170552824,0.535328405631613,-0.5658384273717391,1.4398967600200576,-0.6133850777459371,-0.4123701173311717,6,good
-0.16608919286940318,-0.3624384715819045,0.4911459278721084,0.6845627733756107,-0.14369773671004205,0.08308980265377904,0.44686023912082184,0.46803175298709987,1.0045052188548618,-0.008523690980373314,0.006874921727097931,6,good
0.1424732651704399,-0.423183028524188,1.1105255694375242,-0.9129358548108236,-0.2578826253087394,-0.7620742426049669,0.2876175394013979,-1.099448843040834,-0.17727182145066483,-0.27735097398729075,0.9292140076552908,6,good
-0.01180796384948164,-0.11946024381277108,0.2846860473503029,-0.7237583856834826,-0.6575297354041805,0.36481115107336104,-0.030867860037449978,-1.3662540508753445,-0.7370609458059135,1.2011990825507535,1.5161570623368692,7,good
0.9910200247800073,-0.6054166993510384,0.4911459278721084,1.041897992838366,-0.3435212917577624,-0.5930414335532177,0.4645538724229801,0.9015902157182163,-0.11507302985563568,-0.008523690980373314,-0.4123701173311717,6,good
0.8367387957600865,-1.2128622687738722,0.1470461270024329,-0.9129358548108236,-0.4006137360571112,-1.3255169394441308,-1.2163412912820504,-0.4324358234544839,1.5642943432101133,-0.8822123607528541,-0.24467210170786444,6,good
0.1424732651704399,-0.5446721424087548,0.2846860473503029,-0.7132485262875192,-0.17224395885971625,0.026745532969862637,-0.278578726267665,-0.8993449371649141,-0.17727182145066483,-0.6133850777459371,0.2584219451620603,6,good
-0.7832141089490886,-1.334351382658439,0.1470461270024329,-0.8288569796431164,-0.3149750696080882,0.7028767691768594,0.022213039869024672,-0.2656825685578778,1.253300385234973,-0.14293733248383203,-1.250860195447711,6,good
-1.0917765669889317,-0.423183028524188,-0.8164333154326587,1.9982951978710337,-0.3435212917577624,-0.48035289418538496,1.1192183046028341,0.5013824039664136,0.9423064272598354,-1.0838328230080423,-0.24467210170786444,5,bad
0.06533265066047879,-0.3624384715819045,0.7664257685678487,-0.7868175420592629,0.6841427056305147,-0.5366971638693013,0.12837483968197397,-1.3996047018546582,-0.17727182145066483,-0.7477987192493958,1.9354021013951388,5,bad
-0.5517922654192067,0.3057516547832127,-0.6099734349108534,-0.009087946757972441,-0.14369773671004205,-0.31132008513363574,0.5884093055380876,-0.4324358234544839,0.13372213652447548,-1.218246464511501,-0.4123701173311717,5,bad
-0.16608919286940318,-0.058715686870487636,0.00940620665456258,-0.8919161360188967,-0.08660529241069327,0.4211554207572774,0.3937793392143472,-1.3662540508753445,-0.5504645710208316,-1.6886942097736057,0.5938179764086748,6,good
0.06533265066047879,-0.6054166993510384,0.4911459278721084,2.6288867616288365,0.02757959618800429,0.8155653085446922,0.5884093055380876,1.7353564902011724,-0.05287423826060927,-1.1510396437597716,-1.586256226694327,5,bad
0.06533265066047879,-0.6054166993510384,0.4911459278721084,2.6288867616288365,0.02757959618800429,0.8155653085446922,0.5884093055380876,1.7353564902011724,-0.05287423826060927,-1.1510396437597716,-1.586256226694327,5,bad
-0.39751103639928514,-0.6661612562933216,0.4911459278721084,-0.6186597917238488,3.310395143400556,1.8297621628551874,0.7476520052575115,-0.3323838705165054,-0.6748621542108871,-1.1510396437597716,-0.9154641642010949,6,good
-0.39751103639928514,-0.6054166993510384,0.4911459278721084,-0.5345809165561417,3.338941365550231,1.8297621628551874,0.7299583719553533,-0.3323838705165054,-0.7370609458059135,-1.2854532852632299,-0.9154641642010949,6,good
-0.16608919286940318,-0.18020480075505452,-0.40351355438904807,0.4113064290805629,0.37013426198409677,-0.14228727608188654,0.783039271861828,0.23457719613186623,-0.5504645710208316,-0.4789714362424784,-0.5800681329544789,6,good
-0.4746516509092462,-0.6054166993510384,-0.3346935942151129,-0.8498766984350431,0.02757959618800429,0.13943407233769542,0.6414902054445623,-0.4324358234544839,0.0093245533344199,0.19309677127481475,-0.8316151563894413,6,good
-0.39751103639928514,-0.6661612562933216,-0.40351355438904807,-0.8498766984350431,0.11321826263702726,0.13943407233769542,0.6768774720488787,-0.4324358234544839,0.13372213652447548,0.19309677127481475,-0.8316151563894413,6,good
0.1424732651704399,-0.9698840410047387,-0.05941375351937259,-0.8498766984350431,0.05612581833767848,0.4211554207572774,0.9068947049769355,-0.5324877763924253,-0.36386819623574684,-0.008523690980373314,-0.4123701173311717,7,good
-0.7832141089490886,0.6702189964369131,-0.40351355438904807,-0.21928513467724012,0.19885692908605043,1.8297621628551874,1.5969464037611059,-0.232331917578527,0.32031851130955746,-0.07573051173210267,-0.5800681329544789,4,bad
-0.7832141089490886,0.7309635533791965,-0.4723335145629832,-0.21928513467724012,0.2844955955350736,1.773417893171271,1.614640037063264,-0.2656825685578778,0.19592092811950187,-0.07573051173210267,-0.5800681329544789,5,bad
-0.16608919286940318,-0.18020480075505452,-0.40351355438904807,0.4113064290805629,0.37013426198409677,-0.14228727608188654,0.783039271861828,0.23457719613186623,-0.5504645710208316,-0.4789714362424784,-0.5800681329544789,6,good
-0.2432298073793636,-0.9091394840624553,0.2158660871763677,-0.09316682192567959,0.313041817684748,0.08308980265377904,0.6061029388402458,0.101174592214611,0.8801076356648062,-0.3445577947390201,-0.5800681329544789,5,bad
-0.01180796384948164,-0.9091394840624553,-0.05941375351937259,-0.8078372608511897,0.17031070693637604,0.026745532969862637,1.0130565047898847,-0.9993968901028555,0.8179088440697798,-0.6133850777459371,1.0130630154669444,6,good
-0.4746516509092462,-0.5446721424087548,-0.19705367386724293,-0.9129358548108236,0.3415880398344224,0.47749969044119384,0.1460684729841322,-1.099448843040834,0.7557100524747506,0.3275104127782727,0.42611996078536757,7,good
-0.7832141089490886,-1.0913731548893053,0.07822616682849776,-0.9129358548108236,0.02757959618800429,-0.5366971638693013,-0.5970641257065129,-1.2328514469580891,0.631312469284695,-0.4789714362424784,0.3422709529737139,7,good
-0.6289328799291671,-0.9698840410047387,0.2158660871763677,-0.9339555736027503,-0.3149750696080882,0.47749969044119384,-0.13702965985039928,-1.1995007959787753,0.5691136776896686,-1.218246464511501,0.3422709529737139,6,good
-0.3203704218893247,-0.8483949271201717,1.8675451313508102,-0.954975292394677,2.596739589658697,0.4211554207572774,0.2876175394013979,-0.5658384273717391,-1.0480549037810538,-1.016626002256313,-1.1670111876360574,6,good
-0.2432298073793636,-0.5446721424087548,0.2158660871763677,-0.8708964172269701,-0.48625240250613433,-0.08594300639797016,1.3315419042287326,-1.2995527489167167,-0.5504645710208316,-0.07573051173210267,0.42611996078536757,6,good
-0.01180796384948164,-0.7876503701778885,0.1470461270024329,1.3571937747172675,-0.372067513907437,0.36481115107336104,1.7208018368762135,0.5013824039664136,-0.7992597374009427,-0.21014415323556138,-0.7477661485777877,6,good
-0.9374953379690102,-0.9091394840624553,-0.40351355438904807,1.4622923686769014,-0.22933640315906503,1.097286656964274,0.5530220389337712,0.8348889137595887,0.5069148860946394,-1.1510396437597716,-1.3347092032593646,6,good
-0.4746516509092462,0.24500709784092925,-1.1605331163023345,-0.17724569709338672,-0.3435212917577624,-0.31132008513363574,-0.6678386589151458,-0.5324877763924253,-0.6748621542108871,-1.016626002256313,-0.24467210170786444,6,good
0.1424732651704399,-0.8483949271201717,0.2846860473503029,-0.8919161360188967,-0.5147986246558087,0.7592210388607757,-0.08394875994392463,-0.6992410312889943,0.8801076356648062,-1.2854532852632299,-0.4962191251428253,6,good
-0.3203704218893247,-0.726905813235605,-0.5411534747369184,-0.11418654071760628,1.026697371426607,-0.02959873671405376,0.12837483968197397,0.1345252431939248,-1.1724524869711095,-0.4789714362424784,-1.586256226694327,6,good
-0.9374953379690102,-0.9091394840624553,-0.40351355438904807,1.4622923686769014,-0.22933640315906503,1.097286656964274,0.5530220389337712,0.8348889137595887,0.5069148860946394,-1.1510396437597716,-1.3347092032593646,6,good
-0.16608919286940318,0.7917081103214796,-1.7110927976938153,-0.9129358548108236,-0.6004372911048317,-0.7620742426049669,0.623796572142404,-1.2328514469580891,-1.2346512785661359,-1.2854532852632299,0.006874921727097931,5,bad
-0.4746516509092462,0.24500709784092925,-1.1605331163023345,-0.17724569709338672,-0.3435212917577624,-0.31132008513363574,-0.6678386589151458,-0.5324877763924253,-0.6748621542108871,-1.016626002256313,-0.24467210170786444,6,good
-0.01180796384948164,-0.6054166993510384,-0.3346935942151129,-0.8498766984350431,-0.5147986246558087,0.026745532969862637,0.11068120637981575,-0.6658903803096805,-0.426066987830776,-0.4789714362424784,-0.16082309389620933,6,good
-0.7832141089490886,0.06277342701407893,-1.986372638389556,-0.8919161360188967,0.22740315123572483,-0.08594300639797016,0.07529393977549932,-0.4324358234544839,0.0093245533344199,0.05868312977135604,-1.1670111876360574,5,bad
-0.6289328799291671,-0.4839275854664714,-0.5411534747369184,0.20110924116129525,-0.45770618035646,-0.19863154576580294,0.1460684729841322,-1.4663060038133229,0.0093245533344199,-0.27735097398729075,1.76770408577183,7,good
-0.39751103639928514,-0.5446721424087548,-1.2981730366502044,-0.8919161360188967,-0.42915995820678576,2.8439590171656826,1.030750138092043,-0.8993449371649141,-0.4882657794258024,-0.7477987192493958,-0.5800681329544789,5,bad
-0.39751103639928514,-0.6661612562933216,-0.05941375351937259,-0.7027386668915558,-0.2864288474584138,-0.02959873671405376,-0.34935325947629786,-0.6992410312889943,0.6935112608797241,0.7307513372886488,0.1745729373504052,8,good
0.1424732651704399,-0.6054166993510384,-0.19705367386724293,0.9788388364625855,-0.17224395885971625,-0.5366971638693013,-0.19011055975687394,0.5013824039664136,-0.5504645710208316,-1.218246464511501,-0.8316151563894413,5,bad
-0.7832141089490886,-0.423183028524188,0.7664257685678487,0.4953853042482699,-0.0009666259616702983,0.9845981175964413,2.269304469243118,0.30127849809053087,-0.7370609458059135,-0.14293733248383203,-1.250860195447711,6,good
-0.3203704218893247,-0.24094935769733797,-0.6099734349108534,-0.17724569709338672,0.14176448478670164,1.1254587918062324,2.171989486081248,0.3679798000491584,0.631312469284695,0.4619240542817314,-0.8316151563894413,5,bad
-0.9374953379690102,-0.423183028524188,-0.26587363404117775,-0.13520625950953316,0.19885692908605043,0.026745532969862637,1.508478237250315,0.5680837059250412,2.9326677583007217,1.2011990825507535,-0.4123701173311717,5,bad
1.0681606392899676,-0.6661612562933216,0.9728856490896542,-0.9339555736027503,-0.05805907026101868,-1.212828400076298,-0.7740004587280951,-0.19898126659925022,-1.670042819731329,-0.27735097398729075,-1.1670111876360574,6,good
-0.39751103639928514,-0.6661612562933216,-0.05941375351937259,-0.7027386668915558,-0.2864288474584138,-0.02959873671405376,-0.34935325947629786,-0.6992410312889943,0.6935112608797241,0.7307513372886488,0.1745729373504052,8,good
0.1424732651704399,-0.6054166993510384,-0.19705367386724293,0.9788388364625855,-0.17224395885971625,-0.5366971638693013,-0.19011055975687394,0.5013824039664136,-0.5504645710208316,-1.218246464511501,-0.8316151563894413,5,bad
-0.08894857835944275,-0.9698840410047387,0.2846860473503029,-0.8498766984350431,-0.372067513907437,0.026745532969862637,-0.5085959591957219,-1.6330592587098918,0.2581197197145283,-1.0838328230080423,1.8515530935834836,7,good
-0.16608919286940318,-0.11946024381277108,0.1470461270024329,-0.8708964172269701,-0.4006137360571112,-0.5930414335532177,-0.8270813586345697,-1.1661501449994616,0.5691136776896686,0.7979581580403782,1.2646100389019068,7,good
0.1424732651704399,-0.9698840410047387,-0.12823371369330777,0.7055824921675378,0.22740315123572483,-0.25497581544971937,-0.22549782636119037,0.46803175298709987,-1.7322416113263581,0.19309677127481475,-0.9993131720127485,5,bad
-0.39751103639928514,1.2169200089174637,-0.26587363404117775,-0.009087946757972441,0.11321826263702726,-0.5366971638693013,-0.19011055975687394,0.06782394123529721,0.32031851130955746,-1.0838328230080423,-1.250860195447711,5,bad
-0.3203704218893247,-0.726905813235605,-0.05941375351937259,-0.8498766984350431,-0.08660529241069327,0.19577834202161182,-0.030867860037449978,-0.5991890783510528,1.0667040104498908,1.6044400070611295,0.09072392953875155,6,good
-0.08894857835944275,-0.8483949271201717,0.1470461270024329,2.2190022451862648,-0.17224395885971625,1.1536309266481906,0.8892010716747772,1.2684473764907422,-0.05287423826060927,0.4619240542817314,-1.0831621798244035,6,good
-0.08894857835944275,0.00202887007179581,-0.8164333154326587,0.13805008478551478,0.19885692908605043,0.928253847912525,0.8538138050704609,-0.032228011702644194,-0.3016694046407204,-0.7477987192493958,-0.4123701173311717,5,bad
0.06533265066047879,-0.726905813235605,-0.12823371369330777,0.5794641794159768,-0.2578826253087394,0.646532499492943,1.614640037063264,0.6347850078837058,0.6935112608797241,-0.4789714362424784,-0.8316151563894413,6,good
-0.08894857835944275,0.5487298825523461,2.0051850516986804,1.3361740559253408,-0.3149750696080882,1.3226637356999398,0.6945711053510369,0.9015902157182163,-0.6748621542108871,-0.5461782569942077,-1.5024072188826734,5,bad
-0.08894857835944275,0.6094744394946296,2.074005011872616,1.3361740559253408,-0.3435212917577624,1.209975196332107,0.6414902054445623,0.9349408666975672,-0.612663362615858,-0.4789714362424784,-1.5024072188826734,6,good
-0.01180796384948164,0.3057516547832127,2.142824972046551,1.1680163055899264,-0.3435212917577624,1.3790080053838563,0.7122647386531951,0.9015902157182163,-0.7992597374009427,-0.6133850777459371,-1.5024072188826734,6,good
-0.3203704218893247,-0.5446721424087548,-0.05941375351937259,1.6514698378042423,-0.17224395885971625,2.1678277809586857,1.5261718705524732,0.8348889137595887,0.0093245533344199,-0.3445577947390201,-0.6639171407661341,6,good
-0.08894857835944275,0.5487298825523461,2.0051850516986804,1.3361740559253408,-0.3149750696080882,1.3226637356999398,0.6945711053510369,0.9015902157182163,-0.6748621542108871,-0.5461782569942077,-1.5024072188826734,5,bad
-0.08894857835944275,0.6094744394946296,2.074005011872616,1.3361740559253408,-0.3435212917577624,1.209975196332107,0.6414902054445623,0.9349408666975672,-0.612663362615858,-0.4789714362424784,-1.5024072188826734,6,good
-0.01180796384948164,0.3057516547832127,2.142824972046551,1.1680163055899264,-0.3435212917577624,1.3790080053838563,0.7122647386531951,0.9015902157182163,-0.7992597374009427,-0.6133850777459371,-1.5024072188826734,6,good
-0.8603547234590497,-0.423183028524188,0.7664257685678487,0.43232614787248963,-0.20079018100939064,1.9424507022230202,2.25161083594096,0.33462914906984464,-0.612663362615858,-0.41176461549074944,-1.250860195447711,5,bad
-0.2432298073793636,-0.6054166993510384,0.07822616682849776,-0.7868175420592629,-0.6004372911048317,0.928253847912525,0.3583920726100308,-1.5663579567512642,0.2581197197145283,-0.8822123607528541,1.76770408577183,7,good
-0.2432298073793636,-0.7876503701778885,0.07822616682849776,-0.7657978232673361,-0.6289835132545061,0.9845981175964413,0.3583920726100308,-1.599708607730578,0.19592092811950187,-0.8150055400011251,1.76770408577183,7,good
0.2196138796804003,-1.030628597947022,0.00940620665456258,-0.7868175420592629,-0.45770618035646,1.1536309266481906,0.5707156722359293,-1.0327475410821694,-0.05287423826060927,-0.6133850777459371,0.8453649998436371,7,good
-0.08894857835944275,-0.4839275854664714,-0.19705367386724293,1.4622923686769014,-0.3435212917577624,1.773417893171271,2.198529936034485,0.7348369608216473,-1.1102536953760802,-0.7477987192493958,-1.0831621798244035,6,good
-0.9374953379690102,0.00202887007179581,2.3492848525683567,2.197982526394338,-0.2864288474584138,-0.25497581544971937,0.8538138050704609,1.0683434706148223,-0.4882657794258024,-0.21014415323556138,-1.4185582110710182,6,good
1.0681606392899676,-0.4535553069953297,0.2846860473503029,-0.8919161360188967,-0.6289835132545061,-0.8747627819727997,-0.6324513923108294,-1.1327994940201478,-1.670042819731329,-1.1510396437597716,0.7615159920319835,7,good
1.993848013409497,0.12351798395636236,0.9728856490896542,1.0629177116302926,-0.5147986246558087,-1.49454974849588,-0.5793704924043547,0.30127849809053087,-2.043235569301496,-1.5542805682701473,-0.3285211095195181,4,bad
-0.9374953379690102,0.00202887007179581,2.3492848525683567,2.197982526394338,-0.2864288474584138,-0.25497581544971937,0.8538138050704609,1.0683434706148223,-0.4882657794258024,-0.21014415323556138,-1.4185582110710182,6,good
0.1424732651704399,-0.5446721424087548,0.35350600752423805,1.6935092753880956,0.11321826263702726,1.209975196332107,1.3492355375308909,0.9349408666975672,-1.3590488617561916,-0.6133850777459371,-1.1670111876360574,5,bad
-0.08894857835944275,-1.334351382658439,0.00940620665456258,0.8737402425029517,-0.05805907026101868,1.8861064325391037,0.8184265384661444,0.5013824039664136,1.1289028020449172,-0.8150055400011251,-0.9154641642010949,5,bad
-0.9374953379690102,-0.7876503701778885,-0.5411534747369184,1.3992332123011209,-0.17224395885971625,1.3790080053838563,0.8538138050704609,0.7681876118009611,0.7557100524747506,-0.9494191815045835,-0.9154641642010949,5,bad
0.2196138796804003,-0.21057707922619626,0.5599658880460435,2.828574090152141,0.08467204048735308,0.7592210388607757,0.9599756048834102,1.7687071411804862,-1.421247653351218,-0.4789714362424784,-1.250860195447711,5,bad
0.1424732651704399,-0.5446721424087548,0.35350600752423805,1.6935092753880956,0.11321826263702726,1.209975196332107,1.3492355375308909,0.9349408666975672,-1.3590488617561916,-0.6133850777459371,-1.1670111876360574,5,bad
0.06533265066047879,-1.2736068257161555,0.00940620665456258,1.8826867445154367,-0.14369773671004205,0.19577834202161182,-0.11933602654824106,0.9015902157182163,-0.11507302985563568,-1.218246464511501,-1.0831621798244035,6,good
-0.08894857835944275,-1.334351382658439,0.00940620665456258,0.8737402425029517,-0.05805907026101868,1.8861064325391037,0.8184265384661444,0.5013824039664136,1.1289028020449172,-0.8150055400011251,-0.9154641642010949,5,bad
-0.08894857835944275,-0.6661612562933216,0.2158660871763677,2.3241008391458986,-0.45770618035646,1.6607293538034382,0.9776692381855684,1.4352006313873482,-0.36386819623574684,0.39471723353000204,-1.1670111876360574,6,good
-0.08894857835944275,-0.6661612562933216,0.2158660871763677,2.3241008391458986,-0.45770618035646,1.6607293538034382,0.9776692381855684,1.4352006313873482,-0.36386819623574684,0.39471723353000204,-1.1670111876360574,6,good
-0.2432298073793636,-0.058715686870487636,-0.26587363404117775,-0.8708964172269701,-0.14369773671004205,0.36481115107336104,1.2607673710200997,-0.6658903803096805,0.32031851130955746,0.4619240542817314,-0.16082309389620933,5,bad
-0.5517922654192067,-1.030628597947022,1.5234453304811353,0.6425233357917572,0.7412351499298631,1.8861064325391037,0.8361201717683027,0.40133045102847226,-2.043235569301496,-0.9494191815045835,-1.4185582110710182,6,good
-0.01180796384948164,-0.423183028524188,0.9728856490896542,2.797044511964251,-0.11515151456036747,0.8155653085446922,2.4639344355668586,1.7687071411804862,-1.1102536953760802,-0.07573051173210267,-1.3347092032593646,5,bad
-0.01180796384948164,-0.18020480075505452,1.2481654897853944,1.6514698378042423,-0.0009666259616702983,2.1114835112747694,1.4023164374373656,1.1683954235527638,-1.296850070161165,-0.41176461549074944,-1.0831621798244035,5,bad
-0.39751103639928514,0.42724076866777927,0.1470461270024329,0.7896613673352445,-0.20079018100939064,-0.08594300639797016,0.6061029388402458,0.7014863098423335,0.0093245533344199,-0.14293733248383203,-1.1670111876360574,5,bad
-0.39751103639928514,0.42724076866777927,0.1470461270024329,0.7896613673352445,-0.20079018100939064,-0.08594300639797016,0.6061029388402458,0.7014863098423335,0.0093245533344199,-0.14293733248383203,-1.1670111876360574,5,bad
-1.3231984105188137,0.8828249457349048,-2.192832518911361,-0.8288569796431164,0.25594937338539925,-1.2691726697602146,-0.22549782636119037,-0.232331917578527,2.559475008730555,-0.8822123607528541,-0.6639171407661341,4,bad
-0.9374953379690102,-0.18020480075505452,-0.5411534747369184,-0.4505020413884347,-0.42915995820678576,-0.31132008513363574,0.4822475057251383,-1.099448843040834,0.5691136776896686,-0.6133850777459371,0.6776669842203299,6,good
-0.16608919286940318,-1.2128622687738722,0.5599658880460435,-0.7868175420592629,-0.6004372911048317,-0.8184185122888833,-0.5439832258000382,-1.1995007959787753,-0.17727182145066483,-0.7477987192493958,1.0969120232785996,6,good
-0.01180796384948164,-0.18020480075505452,1.2481654897853944,1.6514698378042423,-0.0009666259616702983,2.1114835112747694,1.4023164374373656,1.1683954235527638,-1.296850070161165,-0.41176461549074944,-1.0831621798244035,5,bad
0.06533265066047879,-0.11946024381277108,1.1105255694375242,1.6514698378042423,0.11321826263702726,1.491696544751689,1.4200100707395238,1.1683954235527638,-1.1102536953760802,-0.21014415323556138,-1.0831621798244035,5,bad
-1.0146359524789705,0.12351798395636236,-1.9175526782156207,0.053971209617807825,-0.2864288474584138,-0.5366971638693013,-0.5085959591957219,-0.4324358234544839,0.0093245533344199,-0.14293733248383203,-0.24467210170786444,5,bad
0.4510357232102823,-0.6054166993510384,0.00940620665456258,1.4202529310930476,-0.05805907026101868,0.646532499492943,0.3937793392143472,1.2350967255113914,-1.296850070161165,0.05868312977135604,-1.4185582110710182,5,bad
0.1424732651704399,-1.0913731548893053,-0.05941375351937259,0.29569797572496553,0.08467204048735308,0.026745532969862637,0.2699239060992397,0.16787589417323862,0.444716094499613,-1.2854532852632299,-0.6639171407661341,5,bad
-0.2432298073793636,-0.9091394840624553,-0.26587363404117775,-0.09316682192567959,0.05612581833767848,-0.9311070516567161,0.535328405631613,0.16787589417323862,0.444716094499613,-1.1510396437597716,-1.1670111876360574,6,good
-0.6289328799291671,-1.2736068257161555,1.041705609263589,-0.8078372608511897,1.026697371426607,0.5338439601251103,0.7476520052575115,-0.6325397293303667,-0.05287423826060927,-1.1510396437597716,-0.5800681329544789,6,good
-0.39751103639928514,-0.9091394840624553,0.2846860473503029,-0.9129358548108236,-0.857353290451901,1.8297621628551874,0.4822475057251383,-1.1661501449994616,0.32031851130955746,-0.3445577947390201,0.42611996078536757,6,good
0.1424732651704399,0.3057516547832127,-0.6099734349108534,0.3272275539128558,-0.6575297354041805,-0.08594300639797016,0.18145573958844863,-0.232331917578527,-0.4882657794258024,-0.7477987192493958,0.006874921727097931,5,bad
